company_id,investment_age,funding_round_code,funding_amount_mil,IPO,a,acquired,angel,b,c,d,e,f,merged,neeq,post-IPO,delisted,seed,stg_invse,num_investor
c:29764180,111.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29760107,93.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29751801,75.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29750782,172.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29745896,139.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29745344,121.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29738889,57.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29737961,51.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29727337,74.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29725208,114.0,neeq,75.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29723092,80.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29720872,206.0,neeq,34.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29719660,131.0,neeq,73.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29719098,56.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29715539,65.0,neeq,75.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29714907,37.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
c:29704857,84.0,neeq,34.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29699591,151.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29699291,159.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29695032,150.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29692382,382.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29687648,62.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29683208,206.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29676255,47.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29674600,112.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29671155,175.0,neeq,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29668383,121.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29665165,159.0,neeq,20.815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29661632,118.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29656489,137.0,neeq,75.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29653665,104.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29649784,48.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29648144,83.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29647503,51.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29642613,99.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29640981,44.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29636413,68.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29632318,53.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29625871,79.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29618903,114.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29614988,49.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29604225,138.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29599471,116.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29595736,135.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0
c:29589403,47.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29583402,124.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
c:29575785,113.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29575168,142.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29570934,219.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29564626,51.0,neeq,73.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29562012,53.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29559641,130.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
c:29555814,128.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29555015,119.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29548660,60.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29543544,89.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29540821,94.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29538739,118.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29536524,163.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29534816,135.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29530636,116.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29529575,102.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29528764,133.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
c:29527371,149.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29519683,57.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29516149,243.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29512277,84.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29511296,142.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29504827,203.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29504672,135.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29500090,213.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29495146,103.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29489138,189.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29485117,97.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29481137,201.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29473105,165.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29469694,74.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29468112,95.0,neeq,73.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29466148,55.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29463086,98.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29459449,97.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29451892,169.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29450381,67.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29435503,243.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29428213,241.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29425566,61.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29423952,34.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29416836,106.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29412311,181.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29409379,150.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29399115,35.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29394175,72.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29392101,65.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29391836,126.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29387386,117.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29378101,133.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29375020,143.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29372478,114.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29356695,330.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29356402,123.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29352245,168.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29351581,184.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29349770,199.0,neeq,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29345948,92.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
c:29342390,173.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
c:29340339,125.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29336274,100.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29327963,100.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29322211,124.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29318561,172.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29310329,155.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29304433,39.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29298757,152.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29298458,243.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29298370,133.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29297864,101.0,neeq,29.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29294608,127.0,neeq,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29285805,136.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29285372,69.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29283048,77.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29278528,142.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29276016,120.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29271910,147.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29266322,210.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29264490,186.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29261340,213.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29252652,77.0,neeq,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29252652,43.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29251014,80.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29246270,135.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29245966,129.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29245167,50.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29239394,110.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29238405,221.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29234534,90.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29222449,162.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29219078,202.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29214824,166.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29211376,119.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0
c:29205984,158.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29203281,223.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29199440,194.0,neeq,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29196667,135.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29194607,104.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29192798,130.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29188950,72.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29184892,146.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29181486,100.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29177992,173.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29176839,118.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29174692,227.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29170352,140.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29163584,161.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29160356,40.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29153660,208.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29148829,113.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29147023,53.0,neeq,29.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29138288,123.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29129237,100.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29120386,171.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29117465,42.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29116033,137.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29113301,188.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29108553,89.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29103923,95.0,neeq,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29101905,178.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29099199,128.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29099199,99.0,a,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
c:29092708,142.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29087640,180.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29085105,153.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29082542,95.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29077983,106.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
c:29072509,318.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29071815,273.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29071384,201.0,neeq,137.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29071384,140.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29062699,257.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29050657,193.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29048082,67.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29042345,68.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29033551,82.0,neeq,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29030757,40.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29027398,166.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29022887,46.0,neeq,75.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:29016664,201.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:29009717,155.0,neeq,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:29008191,95.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:29007330,80.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:29004390,47.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28999530,174.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28993584,81.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:28990855,50.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28988622,170.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28984370,92.0,neeq,20.815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28981683,65.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28977638,245.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28972854,149.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28961046,208.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28960058,122.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28958617,112.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28948296,181.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28948109,113.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
c:28943832,107.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28939053,46.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28934956,130.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28927954,182.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28925220,84.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28921340,91.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28920773,59.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28916495,180.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28910203,67.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28906787,171.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28902854,102.0,neeq,29.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28901017,194.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28897305,128.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28897305,92.0,stg_invse,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
c:28895740,175.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28894452,157.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28892917,52.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28891697,137.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28886486,195.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28881857,247.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:28881857,210.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28877534,130.0,neeq,29.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:28876666,131.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28871795,167.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28868929,329.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28862424,303.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28857336,114.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28852594,256.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28851298,128.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28849369,71.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28843692,144.0,neeq,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:28840739,167.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28840565,61.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28831178,170.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28824639,88.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28823772,91.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28818992,81.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28810629,79.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28808825,41.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28808310,202.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28806573,82.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
c:28799730,70.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28798197,80.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28794538,250.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28788278,85.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28785479,185.0,neeq,32.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28782762,90.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
c:28771920,84.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28770072,231.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
c:28769021,182.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28764134,19.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28759127,134.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28750979,215.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28747256,141.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28745978,142.0,neeq,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28743044,89.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
c:28737979,67.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28737523,304.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28737267,195.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28733107,33.0,neeq,36.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
c:28729065,109.0,neeq,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28721751,155.0,neeq,55.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28719594,41.0,neeq,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
c:28717079,107.0,neeq,42.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
c:28711704,164.0,neeq,20.815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
