company_id,age_at_news,pos_sentiment,neg_sentiment
c:23085,14,0.2789,0.7211
c:2666,40,0.1556,0.8444
c:19981,13,0.9917,0.0083
c:11879263,82,0.1836,0.8164
c:59843,7,0.9134,0.0866
c:27420,2,0.38799999999999996,0.612
c:19422,3,0.0872,0.9128
c:37061,3,0.5555,0.4445
c:29007,11,0.6842,0.3158
c:25489,6,0.8663,0.1337
c:25501,11,0.6548,0.3452
c:27939,0,0.9388,0.0612
c:18541,11,0.9559,0.0441
c:26791,4,0.8703,0.1297
c:11383,37,0.9966,0.0034
c:23522,15,0.7989,0.2011
c:27014,2,0.4712,0.5288
c:25675,9,0.7801,0.2199
c:23248,8,0.9784,0.0216
c:26642,116,0.9509,0.0491
c:27265,7,0.8023,0.1977
c:25483,12,0.8190000000000001,0.18100000000000002
c:25460,5,0.9228,0.0772
c:23251,15,0.5451,0.4549
c:26976,28,0.6327,0.3673
c:26960,108,0.9955,0.0045
c:3093,81,0.7224,0.2776
c:26935,12,0.9165,0.0835
c:13780,75,0.8249,0.1751
c:26938,6,0.1261,0.8739
c:21080,10,0.987,0.013000000000000001
c:25595,4,0.9381,0.0619
c:26915,12,0.659,0.341
c:9509,48,0.9882,0.0118
c:26896,62,0.3092,0.6908
c:11428,152,0.086,0.914
c:10650,20,0.1494,0.8506
c:26881,34,0.3503,0.6497
c:21412,5,0.2204,0.7796
c:1252,43,0.8312,0.1688
c:26869,5,0.8749,0.1251
c:26873,1,0.9771,0.0229
c:8554,72,0.9018,0.0982
c:26872,5,0.2806,0.7194
c:7063,3,0.0351,0.9649
c:21268,16,0.5321,0.4679
c:3093,81,0.218,0.782
c:20683,18,0.1033,0.8967
c:460,34,0.5686,0.4314
c:26866,9,0.6862,0.3138
c:19414,8,0.8182,0.1818
c:26863,18,0.9553,0.0447
c:16324,9,0.9825,0.0175
c:26856,7,0.16899999999999998,0.831
c:26486,8,0.0219,0.9781
c:26640,4,0.0765,0.9235
c:17808,10,0.9839,0.0161
c:2143,47,0.7197,0.2803
c:1613,102,0.9676,0.0324
c:26227,15,0.8444,0.1556
c:3698,66,0.0173,0.9827
c:5241,36,0.7903,0.2097
c:3680,46,0.1924,0.8076
c:24165750,69,0.1967,0.8033
c:11302941,109,0.8221,0.1779
c:56008,137,0.0981,0.9019
c:17847,6,0.643,0.35700000000000004
c:53537,2,0.6794,0.3206
c:15074,12,0.0904,0.9096
c:28182,20,0.8916,0.1084
c:34868,2,0.9563,0.0437
c:34125,1,0.8176,0.1824
c:7748,8,0.6284,0.3716
c:19699,54,0.8067,0.1933
c:19911,6,0.9546,0.0454
c:30223,23,0.9982,0.0018
c:29495,8,0.9211,0.0789
c:26271,14,0.371,0.629
c:27946,7,0.8478,0.1522
c:27014,2,0.764,0.23600000000000002
c:27437,41,0.1566,0.8434
c:12805,24,0.3535,0.6465
c:13780,75,0.9719,0.0281
c:19480,8,0.9972,0.0028
c:23267,7,0.0428,0.9572
c:4966,73,0.3918,0.6082
c:13648,20,0.9732,0.0268
c:3680,46,0.2852,0.7148
c:26821,4,0.7984,0.2016
c:22733,3,0.0747,0.9253
c:4162,25,0.9915,0.0085
c:15813,20,0.2859,0.7141
c:20174,6,0.1013,0.8987
c:26835,11,0.2407,0.7593
c:23871,4,0.4698,0.5302
c:20017,13,0.742,0.258
c:13255,98,0.5149,0.4851
c:26828,7,0.6822,0.3178
c:26827,19,0.462,0.5379999999999999
c:11461,126,0.3685,0.6315
c:846,71,0.0555,0.9445
c:13684,56,0.6943,0.3057
c:17708,12,0.5876,0.4124
c:26824,26,0.7596,0.2404
c:25538,22,0.9506,0.0494
c:26586,7,0.6963,0.3037
c:26821,4,0.0808,0.9192
c:26820,85,0.6338,0.3662
c:24165,2,0.8042,0.1958
c:26812,12,0.07200000000000001,0.9279999999999999
c:22733,3,0.2377,0.7623
c:1472,33,0.3391,0.6609
c:26500,2,0.8436,0.1564
c:19681,9,0.6299,0.3701
c:23111,2,0.775,0.225
c:19207,9,0.8743,0.1257
c:19207,9,0.5501,0.4499
c:14969,11,0.0173,0.9827
c:435,37,0.1546,0.8454
c:26803,24,0.1291,0.8709
c:26801,5,0.2323,0.7677
c:25935,4,0.8648,0.1352
c:26797,8,0.5989,0.4011
c:18114,8,0.9218,0.0782
c:25502,11,0.9789,0.0211
c:22734,8,0.8385,0.1615
c:17056,15,0.7446,0.2554
c:21455,8,0.2605,0.7395
c:15682,16,0.4919,0.5081
c:14192,20,0.0957,0.9043
c:18127,8,0.9588,0.0412
c:20058,9,0.6193,0.3807
c:79746,27,0.6105,0.3895
c:67329,50,0.4079,0.5921
c:58902,7,0.9737,0.0263
c:53537,2,0.968,0.032
c:42486,8,0.3054,0.6946
c:34131,12,0.7390000000000001,0.261
c:34589,104,0.2934,0.7066
c:15810,8,0.1393,0.8607
c:19699,54,0.42200000000000004,0.578
c:24770,48,0.1422,0.8578
c:26820,85,0.1528,0.8472
c:32011,4,0.4747,0.5253
c:17422,168,0.677,0.32299999999999995
c:8639,6,0.4577,0.5423
c:11157,36,0.8783,0.1217
c:17464,14,0.3319,0.6681
c:27953,2,0.9879,0.0121
c:27919,8,0.8539,0.1461
c:26900,2,0.9033,0.0967
c:25489,6,0.8071,0.1929
c:25489,6,0.9591,0.0409
c:18092,11,0.3728,0.6272
c:7826,107,0.3936,0.6064
c:3062,43,0.8938,0.1062
c:26489,3,0.7173,0.2827
c:26778,18,0.9874,0.0126
c:26442,8,0.8605,0.1395
c:26773,21,0.6021,0.3979
c:21934,9,0.6712,0.3288
c:21934,9,0.9279,0.0721
c:26772,32,0.0674,0.9326
c:26770,24,0.5636,0.4364
c:26769,12,0.1068,0.8932
c:9354,26,0.040999999999999995,0.9590000000000001
c:12807,33,0.6851,0.3149
c:26761,95,0.44,0.56
c:19247,9,0.7173,0.2827
c:19694,6,0.3793,0.6207
c:26754,9,0.2523,0.7477
c:17663,22,0.9613,0.0387
c:24720,8,0.395,0.605
c:26751,5,0.7971,0.2029
c:21455,8,0.3176,0.6824
c:4,47,0.0679,0.9321
c:3009,84,0.1076,0.8924
c:22107,14,0.6408,0.3592
c:3612,42,0.426,0.574
c:3009,84,0.1966,0.8034
c:26742,4,0.7656,0.2344
c:26740,11,0.3329,0.6671
c:10309,16,0.2782,0.7218
c:26739,18,0.1297,0.8703
c:26306,8,0.0489,0.9511
c:13275,20,0.0181,0.9819
c:15054,11,0.1571,0.8429
c:13216,23,0.7987,0.2013
c:18303,12,0.5710000000000001,0.429
c:18658,9,0.5315,0.4685
c:13975,14,0.5811,0.4189
c:26735,16,0.0966,0.9034
c:15054,11,0.9445,0.0555
c:9066,0,0.7928,0.2072
c:31307,5,0.3469,0.6531
c:17806,30,0.7237,0.2763
c:209,11,0.5295,0.4705
c:13097,16,0.7386,0.2614
c:4782,65,0.7083,0.2917
c:3009,84,0.0026,0.9974
c:79983,101,0.2394,0.7606
c:20832,4,0.7972,0.2028
c:27058,30,0.1219,0.8781
c:33691,11,0.8598,0.1402
c:31059,6,0.2782,0.7218
c:27014,2,0.7823,0.2177
c:26988,9,0.1314,0.8686
c:26763,6,0.2803,0.7197
c:16436,18,0.4413,0.5587
c:26755,9,0.8087,0.1913
c:26722,26,0.4881,0.5119
c:24584,18,0.9238,0.0762
c:26726,9,0.7434,0.2566
c:19114,15,0.9052,0.0948
c:12137,33,0.0683,0.9317
c:44158,2,0.8479,0.1521
c:33075348,111,0.1836,0.8164
c:20108533,122,0.8121,0.1879
c:13518266,162,0.1836,0.8164
c:79309,116,0.7057,0.2943
c:66269,15,0.9312,0.0688
c:63247,18,0.9928,0.0072
c:28172,4,0.7068,0.2932
c:21168,235,0.9512,0.0488
c:53394,78,0.0169,0.9831
c:35257,9,0.5396,0.4604
c:30899,4,0.1799,0.8201
c:30223,23,0.1368,0.8632
c:28890,14,0.6925,0.3075
c:24543,18,0.044000000000000004,0.956
c:25429,2,0.0319,0.9681
c:26586,7,0.9726,0.0274
c:26809,2,0.5322,0.4678
c:21988,8,0.7793,0.2207
c:20807,17,0.7397,0.2603
c:17029,10,0.8928,0.1072
c:16184,11,0.0199,0.9801
c:17379,8,0.9503,0.0497
c:18400,10,0.7332,0.2668
c:26684,3,0.9859,0.0141
c:26348,5,0.5688,0.4312
c:26578,4,0.2437,0.7563
c:16615,19,0.8818,0.1182
c:18092,11,0.087,0.9129999999999999
c:26121,3,0.4735,0.5265
c:16309,21,0.5322,0.4678
c:24302,6,0.3937,0.6063
c:26650,6,0.8349,0.1651
c:13741,20,0.3129,0.6871
c:17835,102,0.515,0.485
c:10292,20,0.9684,0.0316
c:58,32,0.10300000000000001,0.897
c:24927,10,0.774,0.226
c:16575,9,0.0085,0.9915
c:18971,6,0.1106,0.8894
c:11934,93,0.162,0.838
c:22696,56,0.0126,0.9874
c:19459,6,0.1524,0.8476
c:7541,50,0.1132,0.8868
c:5141,127,0.9194,0.0806
c:13684,56,0.5311,0.4689
c:13097,16,0.2337,0.7663
c:17464,14,0.488,0.512
c:11319481,55,0.3247,0.6753
c:64213,100,0.6117,0.3883
c:44219,36,0.1836,0.8164
c:15074,12,0.9039,0.0961
c:33758,0,0.0901,0.9099
c:11157,36,0.5758,0.4242
c:31912,5,0.1428,0.8572
c:736,51,0.9727,0.0273
c:23118,50,0.4241,0.5759
c:31298,31,0.6868,0.3132
c:26381,21,0.8231,0.1769
c:17869,16,0.7407,0.2593
c:24748,5,0.1323,0.8677
c:27223,4,0.0942,0.9058
c:21922,5,0.8566,0.1434
c:22735,8,0.7465,0.2535
c:24374,13,0.3427,0.6573
c:24374,13,0.9674,0.0326
c:15431,16,0.9686,0.0314
c:26647,2,0.8735,0.1265
c:23200,12,0.8685,0.1315
c:12935,32,0.3032,0.6968
c:18092,11,0.8883,0.1117
c:26636,7,0.0577,0.9423
c:14078,15,0.5529999999999999,0.447
c:26635,16,0.9649,0.0351
c:25263,3,0.5481,0.4519
c:18776,23,0.8421,0.1579
c:18971,6,0.1781,0.8219
c:3698,66,0.9144,0.0856
c:26620,161,0.4947,0.5053
c:23578,12,0.1834,0.8166
c:26612,13,0.7501,0.2499
c:26598,9,0.6459999999999999,0.354
c:26597,9,0.9272,0.0728
c:25291,1,0.1306,0.8694
c:26577,8,0.9623,0.0377
c:16575,9,0.3078,0.6922
c:10516,66,0.1717,0.8283
c:25468,6,0.5455,0.4545
c:4515,44,0.0771,0.9229
c:26568,4,0.0628,0.9372
c:16470,48,0.9529,0.0471
c:673,32,0.2931,0.7069
c:22934,5,0.4583,0.5417
c:32219923,327,0.1836,0.8164
c:28182,20,0.9329999999999999,0.067
c:35794,19,0.9407,0.0593
c:17795,0,0.3995,0.6005
c:26742,4,0.9056,0.0944
c:33758,0,0.6163,0.3837
c:15995,17,0.9229,0.0771
c:11157,36,0.4498,0.5502
c:28600,12,0.7037,0.2963
c:20861,7,0.9928,0.0072
c:29704,65,0.7805,0.2195
c:7372,23,0.0066,0.9934
c:26534,21,0.0248,0.9752
c:26989,3,0.6453,0.3547
c:26956,8,0.9215,0.0785
c:1256,27,0.0438,0.9562
c:21934,9,0.9314,0.0686
c:26057,8,0.9348,0.0652
c:26642,116,0.8052,0.1948
c:26640,4,0.2963,0.7037
c:26639,16,0.3943,0.6057
c:26638,5,0.9413,0.0587
c:12177,15,0.504,0.496
c:14455,13,0.2515,0.7485
c:15031,15,0.8905,0.1095
c:26369,2,0.1687,0.8313
c:7068,28,0.0822,0.9178
c:17685,15,0.0479,0.9521
c:23487,12,0.93,0.07
c:26210,104,0.6224,0.3776
c:10516,66,0.7381,0.2619
c:23251,15,0.6621,0.3379
c:22868,26,0.9804,0.0196
c:17581,8,0.2105,0.7895
c:24150,6,0.8765,0.1235
c:26548,15,0.6527,0.3473
c:26550,25,0.2909,0.7091
c:26549,17,0.4134,0.5866
c:16720,124,0.3498,0.6502
c:14346,20,0.7182,0.2818
c:13705,19,0.2056,0.7944
c:26002,3,0.9432,0.0568
c:26442,8,0.9769,0.0231
c:2666,40,0.2221,0.7779
c:10292,20,0.4575,0.5425
c:2651,26,0.5312,0.4688
c:16161,14,0.7655,0.2345
c:14779,40,0.992,0.008
c:25388,2,0.0703,0.9297
c:1613,102,0.9624,0.0376
c:11503,62,0.0747,0.9253
c:77005,38,0.4212,0.5788
c:24201,7,0.3835,0.6165
c:7987,136,0.9418,0.0582
c:14484,14,0.9691,0.0309
c:34713,1,0.9853,0.0147
c:33153,38,0.3139,0.6861
c:31301,11,0.5824,0.4176
c:32865,10,0.3894,0.6106
c:30077,9,0.8579,0.1421
c:22985,8,0.503,0.49700000000000005
c:26674,6,0.4681,0.5319
c:27462,7,0.3352,0.6648
c:26647,2,0.8716,0.1284
c:20477,14,0.027999999999999997,0.972
c:23324,7,0.9552,0.0448
c:26619,68,0.6473,0.3527
c:17685,15,0.8512,0.1488
c:17685,15,0.3612,0.6388
c:8676,140,0.3449,0.6551
c:18870,8,0.7518,0.2482
c:25110,16,0.2332,0.7668
c:17422,168,0.9216,0.0784
c:130,64,0.2029,0.7971
c:4834,60,0.5341,0.4659
c:10602,47,0.1236,0.8764
c:2624,26,0.1628,0.8372
c:4782,65,0.1241,0.8759
c:1786,50,0.2701,0.7299
c:3686,63,0.6873,0.3127
c:24689,188,0.6009,0.3991
c:24689,188,0.5779,0.4221
c:2439,74,0.674,0.326
c:10027,137,0.539,0.461
c:26500,2,0.1267,0.8733
c:26500,2,0.402,0.598
c:18092,11,0.7756,0.2244
c:24355,8,0.9417,0.0583
c:26124,3,0.943,0.057
c:26497,1,0.0647,0.9353
c:10602,47,0.5407,0.4593
c:2439,74,0.1046,0.8954
c:21608,11,0.0054,0.9946
c:26490,15,0.8155,0.1845
c:17234,6,0.9548,0.0452
c:10292,20,0.3885,0.6115
c:20264,10,0.8657,0.1343
c:26480,2,0.1739,0.8261
c:10216,64,0.0792,0.9208
c:9166,29,0.8561,0.1439
c:26465,134,0.8215,0.1785
c:26365,4,0.8755,0.1245
c:3400,132,0.1246,0.8754
c:22681,4,0.0655,0.9345
c:52869,78,0.8426,0.1574
c:32775493,62,0.1836,0.8164
c:14229041,42,0.0868,0.9132
c:66684,18,0.9434,0.0566
c:61663,3,0.44299999999999995,0.557
c:59781,18,0.7116,0.2884
c:29998,9,0.7916,0.2084
c:34326,74,0.4419,0.5581
c:27640,234,0.8204,0.1796
c:11157,36,0.1248,0.8752
c:30067,21,0.0202,0.9798
c:29998,9,0.4512,0.5488
c:29295,9,0.9862,0.0138
c:28258,8,0.9732,0.0268
c:25922,8,0.6378,0.3622
c:27674,9,0.3271,0.6729
c:25489,6,0.9218,0.0782
c:21934,9,0.7556,0.2444
c:26500,2,0.0788,0.9212
c:26387,29,0.9064,0.0936
c:23393,6,0.8578,0.1422
c:26456,5,0.3367,0.6633
c:20477,14,0.6723,0.3277
c:7641,21,0.7968,0.2032
c:15052,19,0.2278,0.7722
c:10216,64,0.5951,0.4049
c:10216,64,0.5343,0.4657
c:2405,69,0.8527,0.1473
c:639,36,0.8824,0.1176
c:15553,69,0.2295,0.7705
c:17718,10,0.0242,0.9758
c:5141,127,0.1074,0.8926
c:2524,49,0.9865,0.0135
c:8815,24,0.0644,0.9356
c:14078,15,0.8801,0.1199
c:26431,17,0.3828,0.6172
c:26424,183,0.6373,0.3627
c:5368,23,0.9937,0.0063
c:5241,36,0.446,0.5539999999999999
c:26415,202,0.7499,0.2501
c:18092,11,0.5472,0.4528
c:18031,10,0.4456,0.5544
c:1155,30,0.0682,0.9318
c:63,50,0.1448,0.8552
c:5886,85,0.8333,0.1667
c:18442,17,0.9704,0.0296
c:25599,7,0.3051,0.6949
c:9418,80,0.4164,0.5836
c:879,45,0.1376,0.8624
c:77110,5,0.7555,0.2445
c:46120,17,0.0502,0.9498
c:17795,0,0.9229999999999999,0.077
c:34335,7,0.8281,0.1719
c:18928,10,0.9566,0.0434
c:15995,17,0.5736,0.4264
c:31944,12,0.5269,0.4731
c:11157,36,0.8998,0.1002
c:23259,9,0.4747,0.5253
c:1593,26,0.5867,0.4133
c:7070,112,0.8170000000000001,0.183
c:27674,9,0.9304,0.0696
c:16093,20,0.9289,0.0711
c:24050,5,0.9133,0.0867
c:24103,7,0.7404,0.2596
c:6952,28,0.1656,0.8344
c:26365,4,0.9154,0.0846
c:10281,17,0.639,0.361
c:23337,2,0.2482,0.7518
c:26369,2,0.9734,0.0266
c:25599,7,0.5734,0.4266
c:23704,89,0.3717,0.6283
c:26386,6,0.9908,0.0092
c:6952,28,0.359,0.6409999999999999
c:8676,140,0.1513,0.8487
c:650,49,0.5225,0.4775
c:879,45,0.9245,0.0755
c:3009,84,0.0068,0.9932
c:33614,5,0.968,0.032
c:30287,42,0.5685,0.4315
c:26354,13,0.4517,0.5483
c:6234,28,0.4161,0.5839
c:4782,65,0.0711,0.9289
c:26323,14,0.9399,0.0601
c:24233,9,0.6471,0.3529
c:13258,13,0.9803,0.0197
c:11461,126,0.8135,0.1865
c:10927,254,0.1421,0.8579
c:3698,66,0.1972,0.8028
c:12578,48,0.2754,0.7246
c:9466,9,0.6016,0.3984
c:66408,52,0.8916,0.1084
c:80492,14,0.7194,0.2806
c:63716,28,0.2525,0.7475
c:35062,46,0.1711,0.8289
c:33153,38,0.8916,0.1084
c:31912,5,0.9179,0.0821
c:24440,44,0.3073,0.6927
c:30046,182,0.4213,0.5787
c:28854,3,0.9849,0.0151
c:28525,13,0.7909,0.2091
c:27619,6,0.3368,0.6632
c:11521,27,0.3017,0.6983
c:26534,21,0.0396,0.9604
c:25489,6,0.9655,0.0345
c:13780,75,0.9866,0.0134
c:13780,75,0.6013,0.3987
c:26348,5,0.2668,0.7332
c:26426,4,0.8087,0.1913
c:17134,9,0.7726,0.2274
c:26340,197,0.626,0.374
c:22157,7,0.228,0.772
c:25549,3,0.7558,0.2442
c:26322,19,0.9592,0.0408
c:26320,10,0.0738,0.9262
c:4979,43,0.5483,0.4517
c:26303,15,0.4865,0.5135
c:26302,21,0.0831,0.9169
c:21180,8,0.84,0.16
c:25849,18,0.3107,0.6893
c:26300,17,0.884,0.11599999999999999
c:12906,13,0.9061,0.0939
c:26299,12,0.9697,0.0303
c:21899,5,0.14400000000000002,0.856
c:26298,14,0.9416,0.0584
c:22105,4,0.8409,0.1591
c:18977,37,0.8612,0.1388
c:9070,214,0.0256,0.9744
c:10292,20,0.2623,0.7377
c:24348,75,0.8922,0.1078
c:25430,20,0.6552,0.3448
c:22568,10,0.2333,0.7667
c:12870,65,0.9808,0.0192
c:1687,62,0.3183,0.6817
c:76694,16,0.7863,0.2137
c:16588043,150,0.1401,0.8599
c:13225133,186,0.4474,0.5526
c:64075,8,0.991,0.009000000000000001
c:63309,182,0.9288,0.0712
c:25499,5,0.0487,0.9513
c:41337,5,0.9759,0.0241
c:26039,55,0.9176,0.0824
c:26039,55,0.3403,0.6597
c:26039,55,0.4286,0.5714
c:16234,11,0.6672,0.3328
c:34057,8,0.2724,0.7276
c:22200,3,0.9336,0.0664
c:5568,85,0.0544,0.9456
c:31058,16,0.9726,0.0274
c:29744,4,0.1024,0.8976
c:1293,42,0.9913,0.0087
c:2076,40,0.0506,0.9494
c:27656,6,0.5825,0.4175
c:26869,5,0.8540000000000001,0.146
c:11521,27,0.5883,0.4117
c:26651,5,0.4122,0.5878
c:26467,8,0.3769,0.6231
c:17134,9,0.38299999999999995,0.617
c:26306,8,0.3602,0.6398
c:1338,30,0.5718,0.4282
c:8133,49,0.0055,0.9945
c:26281,8,0.8424,0.1576
c:26279,9,0.9073,0.0927
c:14563,71,0.4996,0.5004
c:4782,65,0.0487,0.9513
c:13975,14,0.4805,0.5195
c:26277,16,0.0286,0.9714
c:13975,14,0.713,0.287
c:14012,22,0.5109,0.4891
c:14779,40,0.1849,0.8151
c:19480,8,0.2885,0.7115
c:24305,34,0.3371,0.6629
c:26273,9,0.0128,0.9872
c:26272,200,0.0904,0.9096
c:26271,14,0.8534,0.1466
c:10927,254,0.4865,0.5135
c:8133,49,0.369,0.631
c:1340,82,0.0162,0.9838
c:22157,7,0.5194,0.4806
c:3400,132,0.841,0.159
c:20684670,35,0.1836,0.8164
c:33162794,7,0.3389,0.6611
c:24127199,102,0.4178,0.5822
c:13606011,160,0.1836,0.8164
c:10741667,49,0.2532,0.7468
c:77986,90,0.7831,0.2169
c:65075,13,0.9629,0.0371
c:6869,36,0.8266,0.1734
c:27628,4,0.1721,0.8279
c:58821,23,0.9608,0.0392
c:55111,2,0.7788,0.2212
c:17526,18,0.8170000000000001,0.183
c:12046,26,0.8459,0.1541
c:27346,57,0.1352,0.8648
c:27274,24,0.9512,0.0488
c:16899,10,0.0261,0.9739
c:7664,103,0.1414,0.8586
c:29222,10,0.4727,0.5273
c:28631,0,0.4052,0.5948
c:28445,27,0.596,0.40399999999999997
c:11383,36,0.3148,0.6852
c:27815,4,0.9053,0.0947
c:26270,7,0.9335,0.0665
c:26270,7,0.9331,0.0669
c:26424,182,0.0232,0.9768
c:14330,10,0.0919,0.9081
c:26307,25,0.669,0.331
c:8955,18,0.08800000000000001,0.912
c:26269,28,0.9492,0.0508
c:18697,10,0.8239,0.1761
c:18697,10,0.7866,0.2134
c:20188,7,0.1574,0.8426
c:3985,130,0.9445,0.0555
c:23715,48,0.028999999999999998,0.971
c:26235,48,0.9905,0.0095
c:26234,67,0.1043,0.8957
c:26234,67,0.1302,0.8698
c:26232,19,0.3702,0.6298
c:18006,12,0.5875,0.4125
c:6234,27,0.8192,0.1808
c:26230,72,0.1681,0.8319
c:16973,13,0.069,0.9309999999999999
c:18706,11,0.1523,0.8477
c:20701,16,0.7944,0.2056
c:24079,5,0.3665,0.6335
c:8205,19,0.735,0.265
c:1678,117,0.6156,0.3844
c:12126,18,0.0057,0.9943
c:8133,48,0.0272,0.9728
c:15722,11,0.6685,0.3315
c:6518,34,0.0352,0.9648
c:26222,4,0.6317,0.3683
c:2348,31,0.0102,0.9898
c:17353,10,0.1816,0.8184
c:18922,5,0.9517,0.0483
c:8133,48,0.0262,0.9738
c:26146,4,0.8716,0.1284
c:23267,6,0.7375,0.2625
c:20188,7,0.7141,0.2859
c:33625,12,0.8081,0.1919
c:31912,4,0.6053,0.3947
c:24754,12,0.8744,0.1256
c:17685,14,0.6585,0.3415
c:26307,25,0.9498,0.0502
c:18892,10,0.4071,0.5929
c:20367,14,0.9366,0.0634
c:4460,83,0.7623,0.2377
c:8133,48,0.0101,0.9899
c:26118,16,0.7059,0.2941
c:1795,74,0.4371,0.5629
c:8133,48,0.6311,0.3689
c:23615591,173,0.1466,0.8534
c:23585162,103,0.1573,0.8427
c:11758596,84,0.1836,0.8164
c:11106533,181,0.2666,0.7334
c:56194,11,0.5684,0.4316
c:35327,7,0.4268,0.5732
c:33621,13,0.4914,0.5086
c:37709,2,0.9684,0.0316
c:24527,7,0.7899,0.2101
c:27535,7,0.7571,0.2429
c:26534,20,0.1157,0.8843
c:21934,8,0.2669,0.7331
c:17542,7,0.2786,0.7214
c:26124,2,0.713,0.287
c:26124,2,0.1451,0.8549
c:26091,3,0.981,0.019
c:12940,16,0.0674,0.9326
c:2345,25,0.0373,0.9627
c:25570,3,0.4196,0.5804
c:26082,3,0.456,0.544
c:26076,7,0.4686,0.5314
c:18350,12,0.91,0.09
c:22330,14,0.3956,0.6044
c:20018,156,0.8822,0.1178
c:15246,12,0.4192,0.5808
c:18776,22,0.3458,0.6542
c:25429,1,0.8997,0.1003
c:26064,40,0.9934,0.0066
c:8873,148,0.5272,0.4728
c:8205,19,0.0453,0.9547
c:25588,55,0.271,0.7290000000000001
c:14817,20,0.4844,0.5156
c:19987,20,0.8744,0.1256
c:8676,139,0.8947,0.1053
c:3009,83,0.504,0.496
c:10927,253,0.2561,0.7439
c:1252,42,0.6366,0.3634
c:19967,216,0.662,0.33799999999999997
c:23251,14,0.1261,0.8739
c:8676,139,0.4595,0.5405
c:16076,58,0.2419,0.7581
c:24778,7,0.4293,0.5707
c:16166,21,0.5293,0.4707
c:20693,16,0.0672,0.9328
c:41380,62,0.878,0.122
c:2463,75,0.6105,0.3895
c:29998,8,0.2854,0.7146
c:34819,0,0.8975,0.1025
c:34504,14,0.7099,0.2901
c:19929,4,0.9217,0.0783
c:12498,4,0.8546,0.1454
c:32395,15,0.6871,0.3129
c:5046,40,0.5043,0.4957
c:18947,10,0.626,0.374
c:17584,8,0.9259999999999999,0.07400000000000001
c:25977,199,0.1115,0.8885
c:27521,7,0.4248,0.5752
c:20487,3,0.1509,0.8491
c:13968,20,0.2325,0.7675
c:23134,17,0.2584,0.7416
c:11028,7,0.6929,0.3071
c:26205,5,0.8201,0.1799
c:17542,7,0.938,0.062
c:20254,12,0.374,0.626
c:26005,25,0.0608,0.9392
c:8210,20,0.1867,0.8133
c:1402,187,0.0231,0.9769
c:26014,94,0.9712,0.0288
c:26013,19,0.7381,0.2619
c:26010,9,0.6771,0.3229
c:18092,10,0.075,0.925
c:24135,14,0.9896,0.0104
c:18523,7,0.5959,0.4041
c:25165,13,0.7764,0.2236
c:19799,10,0.7649,0.2351
c:25997,1,0.3067,0.6933
c:16470,47,0.1396,0.8604
c:6157,40,0.1925,0.8075
c:25984,7,0.7271,0.2729
c:25977,199,0.7636,0.2364
c:1964,67,0.4525,0.5475
c:20087,13,0.9514,0.0486
c:1964,67,0.6825,0.3175
c:3009,83,0.0887,0.9113
c:21486,196,0.3587,0.6413
c:23547818,88,0.1065,0.8935
c:42430,17,0.031,0.9690000000000001
c:13539219,134,0.1836,0.8164
c:62952,25,0.7618,0.2382
c:17918,13,0.275,0.725
c:29157,13,0.2398,0.7602
c:25528,17,0.6926,0.3074
c:36713,136,0.9845,0.0155
c:35327,7,0.6585,0.3415
c:34544,7,0.5426,0.4574
c:34365,15,0.6372,0.3628
c:32875,9,0.0941,0.9059
c:31895,4,0.0213,0.9787
c:30851,14,0.7636,0.2364
c:30075,0,0.2387,0.7613
c:16663,13,0.6137,0.3863
c:29493,9,0.7816,0.2184
c:25696,4,0.7856,0.2144
c:22373,13,0.434,0.5660000000000001
c:28211,1,0.9631,0.0369
c:11521,26,0.4707,0.5293
c:26467,7,0.9641,0.0359
c:18033,17,0.9222,0.0778
c:26442,7,0.9865,0.0135
c:25549,2,0.1319,0.8681
c:17685,14,0.6647,0.3353
c:26018,13,0.9317,0.0683
c:17081,11,0.9872,0.0128
c:23704,88,0.9628,0.0372
c:2666,39,0.1124,0.8876
c:15830,64,0.355,0.645
c:24685,14,0.8824,0.1176
c:2666,39,0.0103,0.9897
c:19305,7,0.4465,0.5535
c:24348,74,0.9039,0.0961
c:13684,55,0.4353,0.5647
c:2666,39,0.527,0.473
c:2666,39,0.8953,0.1047
c:2666,39,0.8763,0.1237
c:12124,49,0.07400000000000001,0.9259999999999999
c:25952,208,0.1123,0.8877
c:25929,22,0.8195,0.1805
c:16726,6,0.2856,0.7144
c:25935,3,0.0915,0.9085
c:22681,3,0.843,0.157
c:1795,74,0.0451,0.9549
c:24287,14,0.8661,0.1339
c:4922,50,0.6354,0.3646
c:23704,88,0.5742,0.4258
c:25859,4,0.9109999999999999,0.08900000000000001
c:1252,42,0.2603,0.7397
c:25862,4,0.3517,0.6483
c:12992738,32,0.1216,0.8784
c:11602538,184,0.6008,0.3992
c:62965,4,0.6586,0.3414
c:39552,28,0.8408,0.1592
c:34365,15,0.9517,0.0483
c:4565,26,0.9468,0.0532
c:17959,12,0.7891,0.2109
c:7767,67,0.5891,0.4109
c:30512,19,0.5273,0.4727
c:29808,5,0.0629,0.9371
c:28336,1,0.5784,0.4216
c:11383,36,0.9389,0.0611
c:18659,40,0.1032,0.8968
c:25427,6,0.9266,0.0734
c:12176,15,0.6063,0.3937
c:17685,14,0.8914,0.1086
c:24824,6,0.7829,0.2171
c:23840,2,0.0112,0.9888
